,City,Content_clean,comp_score,topic,topic label
24230,Saint Maximin,a passé plus dune heure chercher armoire jardin bien stock stock castorama gonesse sorti sans cette armoire car vendeur rayon jardinage désagréable na dédaigné aller chercher cet article nétait tout simplement rayon perte temp donc parti lacheter castorama saint maximin loise où larticle nétait étalages vendeur très réactif parti chercher réserve merci william vendeur castorama saint maximin,neutre,2,personnel
24235,Chambourcy,magasin tous trop dattente quon veut dedans,neutre,2,personnel
24237,Claye Souilly,très grande surface beaucoup choix,neutre,1,large choix
24243,Dardilly,ya stock,neutre,2,personnel
24244,Nîmes,jai commander rayon bâti faire clôture maçonnerie dire gros souci agglos droit donc faire mur niveau quand agglos droit évident ensuite mélange être prit lit rivière vue cailloux accompagne mélange puis avoirs téléphone cest pratiquement mission impossible dernière fois sert chez castorama,neutre,2,personnel
24245,St Martin D'Heres,comme dhabitude impossible davoir vendeur magasin éviter,neutre,2,personnel
24247,Chalon Sur Saone,choix personnel maison allez faire tour déçu,neutre,1,large choix
24251,Nîmes,jai maison 15 an mont fait recherche peinture façade cest sest occupée sappelle léna très content très professionnel partsur magasin castorama nîmes,neutre,2,personnel
24253,Paris 18,venu acheter diable garé véhicule parking sou terrain resté exactement 15mns achat prix parking 2 adresse accueil réponse parking gratuit partir 300 achat pris fois deux déconseille bien évidemment magasin client voulant rendre voiture,neutre,2,personnel
24256,Chambourcy,grande distribution rien plus,neutre,2,personnel
24258,Claye Souilly,souhaitais récupérer boîtes plastique dimension bien spécifique malheureusement stocké tout haut jai demandé 3 vendeurs mont tous redirigé versle coin cuisine sauf quau coin cuisine ya très peu personne disponible tous occupés veux bien chacun rayon si doi patienter 40 mn acheter boîtes vais ailleurs,neutre,0,rayonnage
24259,L'Union,ra,neutre,2,personnel
24261,Feytiat,accessible choix conseil 5 étoiles car font clés 12 pan xzn,neutre,1,large choix
24262,St Clement De Riviere,magasin gigantesque peu mal trouver produit recherchais personnel aidé,neutre,2,personnel
24268,Fleury Sur Orne,parfait,neutre,1,large choix
24269,Lormont,ça fait 30 min attend marchandise toujours rien tout seul 4 intérieur cherchez erreur,neutre,2,personnel
24270,Chambray Les Tours,vendeur mieux ceux leroy merlin contre femme service apres vente lente limite peu serviable a croire quon derange quon vien récupéré commande,neutre,2,personnel
24275,Niort,magasin niort top vendeurs très lécoute comme a angoulin ny mettrai plus pieds,neutre,2,personnel
24276,Pierrelaye,magasin bien agencé,neutre,0,rayonnage
24281,Villemomble,plus 3 semaines stock planche terrasse nest refait,neutre,2,personnel
24283,Antibes,retour sans produits lambris crépi,neutre,1,large choix
24284,Barentin,condition ventes sav revoir,neutre,2,personnel
24285,Lattes,commandé article internet disponible fois fait route appelais dire larticle plus disponible donc pris autre article devions être remboursé sou 48h tien a dire quon attend toujours très dessus,neutre,2,personnel
24286,Colmar,faire plein doutils budget maitrisé,neutre,1,large choix
24287,Chambray Les Tours,2 h attente rentrer communication voilà pourquoi allons internet,neutre,2,personnel
24291,Marsannay-La-Cote,25 minute dattente tel avoir laccueil impossible davoir renseignement demandé a casto a tout quil faut sauf dont ta besoin,neutre,2,personnel
24292,Bèziers,très bien conseillée christine aussi sophie autres vendeurs tous vrais professionnels,neutre,0,rayonnage
24293,St Marcel Les Valence,personnel super sympathique,neutre,2,personnel
24294,Lattes,ouvre trop tard 9h30 mieuxje reparti sans entrer là seul,neutre,1,large choix
24296,Villemomble,belle surface vente,neutre,1,large choix
24299,Thillois,magasin correct bricoleur,neutre,2,personnel
24300,Antibes,toujours très bien reçu conseillé,neutre,0,rayonnage
24301,Cormeilles En Parisis,certains produits ailleurs,neutre,1,large choix
24302,Jouy Aux Arches,grand magasin vaste choix produits,neutre,1,large choix
24304,Fleury Sur Orne,très bien,neutre,0,rayonnage
24306,Herouville St Clair,bien,neutre,0,rayonnage
24314,Aix En Provence,cétait correct,neutre,2,personnel
24315,Dardilly,personel renseigne mal foutisme,neutre,1,large choix
24316,Feytiat,économiser 0,neutre,2,personnel
24317,Villenave D'Ornon,bien achalandé trouve tout quon cherche bricoler seul bémol matériaux catégorie pro ny très présents,neutre,0,rayonnage
24318,Perpignan,très déçu magasinprix beaucoup plus élevés autres enseignes consommerait plus ba personnel désagréable quand a problème,neutre,1,large choix
24319,Claye Souilly,jai passé commande castorama clayes souilly depuis avril 2021 annoncé 6 semaines délai aujourdhui 12 juillet nai toujours produits alors jai payé totalité facture lors commande cela fait plusieurs mois contacte téléphone magasin après plusieurs dizaines minute dattente minforme chaque jour quil a problème lon va préparer commande aujourdhui totalement inadmissible déconseille fortement magasin sait tenir engagement employes font preuve dun manque professionnalisme impressionnant,neutre,2,personnel
24320,Orvault,super accueil,neutre,2,personnel
24321,Marseille,vraiment top jaime bien lendroit trouve tout veux,neutre,2,personnel
24323,Vandoeuvre Les Nancy,bien reçu personnel sympa,neutre,0,rayonnage
24324,Vigneux Sur Seine,personnel sérieux lécoute vrai plaisir,neutre,2,personnel
24325,Vannes,plaît guère magasin concurrent direct plaît beaucoup plus part ergonomie gentillesse personnel cest dommage car grand magasin propose tout bricolage prix tout fait correct,neutre,1,large choix
24326,Agen,drive tres bien organisé,neutre,0,rayonnage
24328,Merignac,super magasin très grand trouve tout conseils cuisine top dommage caissière nétait très aimable,neutre,2,personnel
24333,Bron,horrible drive nen 30 min dattente client attendent hall livraison drive sort voiturele système parking numéroté fonctionne via lien reçu sm numéro téléphone amener commande répond jamais nul cétait 1er dernière bron,neutre,2,personnel
24342,Merignac,commande deux heures premier créneau retirer 5 heures plus tard accès sortie alambiquées attente très longue guichet nest lorsque file dattente sest notoirement allongée quune deuxième troisième hôtesses venue abréger calvaire,neutre,2,personnel
24343,Aubiere,grand bazar deconseiller,neutre,1,large choix
24347,Villemomble,magasin complet situation accès délirants,neutre,2,personnel
24348,Bron,personne répond standard malgré plusieurs appels plusieurs sonneries standard fonctionne client appellent entre midi 14h00 corrige ny a personne répond standard quelle lheure dappel viens dessayer jai raccroché après 10 min biiiiip biiiiip biiiiip bipppp,neutre,2,personnel
24349,Henin Beaumont,promo inexistante magasin comme habitude impossible commander vraiment nul,neutre,2,personnel
24353,Aubiere,livraison matériels encore impeccable didier toujours lécoute demandes parfait,neutre,2,personnel
24358,La Garde,trop bien beaucoup choix trouvé ameublement salle bain comme voulions,neutre,1,large choix
24360,Henin Beaumont,acheté semaine dernière tasau 10 680 acheté aujourdhui a 980 sacré différence,neutre,2,personnel
24361,Villenave D'Ornon,cest super magasin bricolage ainsi décoration trouvons tout quil faut plus petit objet plus grand vendeurs là conseiller cest agréable si question renseignement demander faut surtout hésiter castorama très bien situé plein zone commerciale rives darcins,neutre,2,personnel
24364,Frejus,impossible joindre magasin suite achat heures tel écouter enregistrement boucle,neutre,2,personnel
24369,Portet Sur Garonne,5 etoiles cariste,neutre,2,personnel
24372,Chambourcy,parait chez casto ya tout quil faut linstant jai trouvé cherchais,neutre,2,personnel
24377,St Martin D'Heres,très bien conseillée notamment rayon peinture,neutre,0,rayonnage
24378,Barentin,peu près,neutre,0,rayonnage
24379,L'Union,very good,neutre,2,personnel
24380,Fresnes,organisation drive revoir,neutre,2,personnel
24385,Aubiere,beaucoup choix,neutre,1,large choix
24391,Niort,gros magasin brico ra,neutre,2,personnel
24392,Orvault,trouve tout a castorama super,neutre,2,personnel
24393,Barentin,trois pro,neutre,2,personnel
24394,La Seyne Sur Mer,ça pourrait être bien quand voyez client précédent paye affiche permis construire quon fait payer trouveriez ça bizarre non tête client,neutre,0,rayonnage
24397,Olivet,moyen,neutre,1,large choix
24398,Paris 18,toujours compliqué davoir lattention conseillers,neutre,2,personnel
24400,Herouville St Clair,bien,neutre,0,rayonnage
24401,Chambery,personnel nest tout qualifié renseigner client,neutre,2,personnel
24405,Coignieres,très mal aimable éviter préférable daller celui plaisir,neutre,1,large choix
24408,Frejus,peu déçue car nai trouvé produit jai lhabitude dacheter niveau produits piscine,neutre,1,large choix
24410,Les Pennes Mirabeau,jai demandé 2 personnes mindiquer où peux trouver mousse expansive ny connais rien apart dire fond gauche retrouvée devant pleins produits restée quart dheure a chercher jusquà demander client montré produit bref pleins demployés payés a rien faire parler entrent,neutre,2,personnel
24411,Orvault,niveau zéro conseil arrivez question repartez pourquoi dire quand sait vendeurs devraient avoir minimum formation,neutre,2,personnel
24415,Antibes,a tout chez castorama 5etoiles si attente caisses drive moins longue,neutre,2,personnel
24423,Les Pennes Mirabeau,large gamme magasin très bien organisés saule chose cest information ligne a jour vérifiez disponibilité article avant faire déplacement rien surtout côté bâtiment,neutre,0,rayonnage
24429,Blagnac,prix très haut presque vol agent sécurité sympathiques éviter,neutre,2,personnel
24431,Portet Sur Garonne,service client déplorable acheté tonnelle début mai arrivée fin juin mal emballée 2 pièces manquantes déclaré manque déplaçant place service jardin reçu aucun accusé réception déclaration mannonce aujourdhui demande sav a prise compte assez frustrant autant vont prendre quelques minute lira traiter cet avis plutôt consacrer temp apporter minimum sérieux service client envie dire longue vie amazon leroy merlin,neutre,2,personnel
24438,Haubourdin,lieu bien,neutre,0,rayonnage
24444,Blagnac,bien,neutre,0,rayonnage
24445,Cormeilles En Parisis,jadore magasin pourrais passer heures va donne envie refaire tt travaux maison,neutre,2,personnel
24448,Vitrolles,super toujours quil faut,neutre,2,personnel
24455,Saint Maximin,très bien,neutre,0,rayonnage
24463,Feytiat,nul cherche lève tracteur 8 stock rien quand arrive magasin 15 klm rien nul archi nul pessouilles,neutre,2,personnel
24464,St Marcel Les Valence,n allés changer toute salle bain vendeur soccupe n interpellé qqn coup oust disparu monsieur grave a leroy merlin a trouvé moins cher bon conseils vendeur fantôme,neutre,2,personnel
24466,Fresnes,chez casto a tout faut,neutre,2,personnel
24467,Les Pennes Mirabeau,beau produits,neutre,1,large choix
24471,Kingersheim,trouve tout comme dit pub,neutre,2,personnel
24473,Merignac,très bon accueil plein renseignements fournis rayon revêtement sol revanche sy perd peu voire dindication doù trouvent rayon,neutre,2,personnel
24474,Aix En Provence,sympa très achalandé,neutre,2,personnel
24476,Portet Sur Garonne,tout tout monde trouve généralement lon cherche,neutre,2,personnel
24477,Lormont,magasin très bien agencé,neutre,0,rayonnage
24478,Nîmes,très bien servi,neutre,0,rayonnage
24479,Rillieux La Pape,artisan rend magasin souvent sen comme chez employés gentils serviable malgré difficulté travail contre faut baisser peu prix permettre travailler,neutre,2,personnel
24480,Chennevieres Sur Marne,belle surface ventepar contre parking peu juste perd mal temp garer,neutre,1,large choix
24483,Aytre,bon conseil magasin impossible joindre telephone coup obligé deplacé alors produit nest disponible meme personne decrocher telephone tanpis jirais chez leroy répondent,neutre,2,personnel
24484,Melesse,grand chose matériel maçonnerie,neutre,1,large choix
24487,Lescar,matériel bricolage qualité médiocre plus plus orienté déco vais plus malgré proximité,neutre,2,personnel
24488,Bondues,personnel nest tout agréablenous plutôt limpression bien ennuyer lorsque besoin dun renseignement caissières vigil revanche très agréable,neutre,0,rayonnage
24491,Avignon,grand magasin beaucoup choix très bien,neutre,1,large choix
24495,Melesse,attentes interminable rayon tondeuse vendeuse agressifjai fini quitter magasin,neutre,2,personnel
24496,Henin Beaumont,2 étoiles service retrait marchandises car beaucoup trop long peu dempathie client dommage car bons vendeurs magasin,neutre,1,large choix
24497,Quimper,personnel lécoutefidele depuis annéesmerci,neutre,2,personnel
24499,Antibes,parfait comme toujours,neutre,1,large choix
24500,Colmar,magasin bien équipéet choix tous domaines tous travaux personnel très compétant serviable conseil,neutre,1,large choix
24501,Niort,grand parking beaucoup possibilités dachat domaine maison,neutre,1,large choix
24503,Bayonne,grand merci vendeur mobilier jardin vient décarcasser trouver livrer mobilier jardin manquant temp heure super pro,neutre,2,personnel
