,City,Content_clean,comp_score,topic,topic label
27139,Pierrelaye,magasin agréable cour matériaux bien pensée équipe sympathique beaucoup stock cest pareil ailleurs moment moins cher magasins destinés pro,positif,1,large choix
27146,Lattes,trouve peu près tout lon a besoin lensemble personnel compétent,positif,1,large choix
27147,Claye Souilly,a choix prix attractifs maintenant drive click and collecte cest parfait like,positif,2,personnel
27151,Cormeilles En Parisis,bien organisé accueil dynamique hôtesses professionnel,positif,1,large choix
27153,La Garde,cest bon magasin problème place stationnement bien organisé,positif,0,personnel
27156,L'Union,peu cher,positif,1,large choix
27157,Pierrelaye,personnel vraiment lécoute sait rendre disponible merci,positif,1,large choix
27161,L'Union,peu cher qualité toujours rdv,positif,2,personnel
27166,St Martin D'Heres,bien achalandé agencement agréable,positif,1,large choix
27174,Paris 18,commentaire vise livraison chez castorama général quand commande ligne livraison domicile merci préciser livraison fera pied limmeuble non jusquà létage cette précision nest indiquée mail courriel quon reçoit fois quon a validé commande avant merci dêtre peu plus claire livraison domicile avant validation paiement a personnes besoin dune livraison létage,positif,1,large choix
27175,Kingersheim,magasin nest plus fermé ouvert sou certaines condition distance organisées lenseigne personnel soulagé aussi a bientôt,positif,1,large choix
27179,Bron,très mitigé souhaitant attraper lasure rayon plusieurs mètres haut jai demander 4 vendeurs différents certains mont répondu sèchement nest rayon dautres essayé dappeler vendeur rayon dernier finalement arrivé après plusieurs minute final 20 minute dattente pouvoir récupérer produit problème nest tant lattente peux comprendre lon puisse être débordé visiblement beaucoup monde lors visite problème manque courtoisie certains vendeurs si naimez être contact clientèle alors changez métier parce quen tant client a vraiment limpression déranger merci autres vendeurs vendeuses beaucoup plus aimables avenants cependant sauvent meubles sans mauvais jeux mot,positif,2,personnel
27181,Dardilly,personnel très accueillant,positif,1,large choix
27184,Saint Maximin,personnel très chaleureux produit souvent rupture,positif,1,large choix
27185,Rillieux La Pape,1ère visite jy aller peinture magasin agréable,positif,1,large choix
27189,La Seyne Sur Mer,bon magasin ensemble,positif,0,personnel
27192,Saint Orens De Gameville,manque connaissance certains personnel certains secteurs manque choix,positif,1,large choix
27209,Orvault,très accueillant service tronçonneuse publicité mensongere stock partit chez concurrents,positif,1,large choix
27210,Brest,suite lachat dune colonne douche service après vente nohan a réglé problème professionnalisme sympathie merci encore,positif,2,personnel
27211,Pierrelaye,magasin ok cour matériaux blague terme conseils,positif,2,personnel
27216,St Martin D'Heres,si besoin dune betonniere acheter castorama aller louer a kiloutou car a acheter fonctionne aucune solution quon avance travaux,positif,1,large choix
27217,Rillieux La Pape,service découpe nulaprès vérification cote correspondent pasforcé tout recouper main opérateur sûrement pressé rentrer chez luimerci,positif,1,large choix
27218,Perpignan,personnel compétent aimable,positif,1,large choix
27225,Vitrolles,remettre caisses merci,positif,1,large choix
27229,La Garde,gros progrès matière daccueil plaisir dacheter chez,positif,1,large choix
27231,Anglet,très bon magazin,positif,0,personnel
27233,Fresnes,commentaire vise livraison chez castorama général quand commande ligne livraison domicile merci préciser livraison fera pied limmeuble non jusquà létage cette précision nest indiquée mail courriel quon reçoit fois quon a validé commande avant merci dêtre peu plus claire livraison domicile avant validation paiement a personnes besoin dune livraison létage,positif,1,large choix
27234,Vélizy Villacoublay,personnel a toujours sourire,positif,1,large choix
27236,Vannes,première étape commerce cest téléphone sauf cest encore mieux quand répond 15 minute dattente avant résigner raccrocher donc nai réponse ceci gêne merci avance revenir vers plus vite,positif,1,large choix
27238,Paris 15,commentaire vise livraison chez castorama général quand commande ligne livraison domicile merci préciser livraison fera pied limmeuble non jusquà létage cette précision nest indiquée mail courriel quon reçoit fois quon a validé commande avant merci dêtre peu plus claire livraison domicile avant validation paiement a personnes besoin dune livraison létage,positif,1,large choix
27239,Chennevieres Sur Marne,fait lexpérience drive 2 déconvenues majeures 1 beaucoup dattente commandes express aucun intérêt passer drive versus magasin 2 magasinier très agressif menaçant envers femme présence fils jamais vu heureusement responsable intervenu rapidement respect diplomatie,positif,1,large choix
27248,Gonfreville L'Orcher,ouai bon cest casto quoi ya tout mal choix jamais matériel premiumhaut gamme suivi certaines références cest bof suffit centrale décide supprimer référence sans proposer déquivalent bah tant pi va voir ailleurs,positif,0,personnel
27249,La Garde,haut lors lachat dun grand carton manquait magasin a sans aucun doute livré supplément,positif,1,large choix
27252,Blagnac,venu acheter plancha samedi magasin blagnac jai très bien reçu conseillé florian rayon jardin beau magasin équipe top,positif,1,large choix
27258,Thillois,commande faite credence disponible internet commande fait 45 mn route aller chercher 5 mn avant reçoit mail comme quoi credence 1 paquet dispo car stock épuisé regarde internet mindique ça actualisé a 2h 6 pièces dispo téléphone personnes mal aimable dit stock nest a jour actualisé tous jours alors tappe frais dessence route rien inadmissible,positif,1,large choix
27261,Saint Maximin,trés bien accueilli conseillé julie trés professionnelle souriante général a mal avoir vendeur a limpression déranger là vraiment disponible merci gentillesse dommage partiez,positif,1,large choix
27265,Vélizy Villacoublay,commentaire vise livraison chez castorama général quand commande ligne livraison domicile merci préciser livraison fera pied limmeuble non jusquà létage cette précision nest indiquée mail courriel quon reçoit fois quon a validé commande avant merci dêtre peu plus claire livraison domicile avant validation paiement a personnes besoin dune livraison létage,positif,1,large choix
27270,Saint Maximin,merci julie conseils,positif,2,personnel
27271,Antibes,très bien trouve tout vraiment immense idéal bricolage déco intérieure,positif,1,large choix
27280,Jouy Aux Arches,service lent 2 caisses 8 ouvertes queue interminable entre client a bon papier garantie alors a problème ceci attends heures truc 3 juste derrière trouver vendeur accroche jai faire pratiquement tout magasin trouver final dit moccupe rayon là allez plutôt voir autre collègue vdm,positif,0,personnel
27281,Merignac,excellent,positif,2,personnel
27282,Dardilly,ok,positif,1,large choix
27286,Aytre,javais projet jattendais conseils jespère réussir jaurais aimé peu plus système fidélité vraiment peu convaincantje doi retourner avoir explication verrais si cela vaut coup poursuivre,positif,2,personnel
27289,Brest,bonne expérience conseillers rayon peinture vraiment très sympathique professionnels,positif,2,personnel
27292,Poitiers,recommande vivement magasin bonne chose produits qualité,positif,1,large choix
27299,Jouy Aux Arches,bon conseil personnel serviable beaucoup choix jenvisage dacheter cuisine làbas,positif,0,personnel
27301,Paris 20,grand choix bons conseils ouvert dimanche,positif,2,personnel
27307,Les Ulis,peu bazar trouver lon veut assez conseillers aider orienter,positif,2,personnel
27310,Creteil,pire castorama france groupe kingfisher devrait sincèrement penser offrir formation toute lenseigne castorama france comme cela ca leroy merlin groupe mulliez a quelques années aujourdhui leroy merlin cest bijou conseillers pro savent accueillir client savent conseiller client patient client a toujours limpression déranger castorama pompadour a tellement peur faire faire jeter vendeurs quon évite 400 magasin,positif,1,large choix
27311,Chambourcy,produits intéressants aucun conseillers point conseils fait pleins soleil dimanche aucun collaborateur lespace jardin cependant commercial micro vends rideaux oreillers a 30 bien là voulions acheter coupe bordure ryobi grande pergola salon jardin direction mante duchelay chez verts dommage,positif,2,personnel
27312,Bayonne,personnel très agreable manque vendeurs attente 25 minute,positif,1,large choix
27313,Merignac,trouve bonheur décorer maison,positif,1,large choix
27317,Chambourcy,magasin spacieux agréable chez casto trouve tout,positif,1,large choix
27326,Jouy Aux Arches,ok jy trouve veux,positif,1,large choix
27331,Bron,personnel sympa contre ignore respect priorité handicapés parking place réservé occuper personnes sans carte cest dommage 21eme siècle,positif,1,large choix
27332,Lormont,rayon mal rangés impossible trouver bons produits,positif,2,personnel
27335,Dardilly,chez casto ya tout faut cest vrai vue laffluence samedi aprèsmidi faut croire tout monde a besoin quelques choses compris,positif,1,large choix
27336,Pierrelaye,super collaborateur hommes femmes exceptionnel merci,positif,1,large choix
27341,Pierrelaye,très bien large choix personnel toujours très aimable,positif,1,large choix
27342,Coignieres,bon produits contre beaucoup trop darticles sans prix comme ny a lecteur code barre faut trouver vendeur système dappel borne rayon fonctionne vendeur arrive plus moins vite arrive vendeur croit va rayon constater cest bordel plusieurs article sans prix prix notés main comme trouve prix correspondant retour point vente recherche lordinateur faut être motivé acheter où vouloir regarder prix constaté vécu plusieurs rayon lors plusieurs visites,positif,2,personnel
27343,Les Ulis,magasin bien rangé propremais personnel rayon carrelage sérieux soccupe dune personne sarrête soccupe dune autre reviensoh cest quoi cette façon faire parle lattente faire devi trouver personnepour part reviendrai commandes rayon carrelage,positif,1,large choix
