,City,Content_clean,comp_score,topic,topic label
23518,Villemomble,sav déplorable répond téléphone bientôt chez castorama tous magasins ouvre 19 mai,negatif,0,stock
23524,Aytre,stock jour produits indiqués disponibles seuls article disponibles tous abîmés personnel sest excusé sen client décrète,negatif,2,personnel
23541,Henin Beaumont,demande devi a maintenant 15 jours sans suite fois collègue malade autre a oublié sérieux stock niveau salle bain problème régulier,negatif,0,stock
23550,St Marcel Les Valence,si cherchez magasin vendeurs joue fuir client connaissent propre rayon bon endroit pire pire magasin,negatif,2,personnel
23557,Chambourcy,faudrait prévoir emplacement déposer caddy sou sol car nest pratique client remonter chaque fois,negatif,0,stock
23572,St Nazaire,personnel sympathique ensemble service retour impeccable métonne toutefois dêtre tombée gros chien lintérieur barnum situé devant magasin début juillet couple faisait achats accompagné animal vendeur renseignait lallée encombrée jai mal passer méfiant possible réaction chien jai dû frôler aucun maîtres na jugé utile faire déplacer voyant faire outre lindividualisme grandissant gen leurs incivilités minterroge réglementation concernant laccès animaux établissements vente car nest premier chien vois quen estil castorama,negatif,0,stock
23579,Cormeilles En Parisis,correct sans plus trop rayon déserts sans vendeurs aimable répondent sais dommage,negatif,2,personnel
23604,St Marcel Les Valence,crois ça mérite bon zéro caissière numéro 4 odieuse parle mal quel honte chiens comment peut savoir attendre regarder lumière indiqué caisse libère aucune indication moindre politesse indiquer changement éviter client fassent maltraité cette employée humeur exécrable doit rester vestiairesheureusement fille accueil remontent niveau ainsi vendeurs aujourdhui 22 juillet 17h23,negatif,0,stock
23605,Aix En Provence,dépôt matériaux rangé dune façon qualifierait sporadique beaucoup produits absents problème ravitaillement ceci humainement beaucoup fait combler clientèle javais achat complexe faire porte galandage tous accessoires nécessaires surprise conseiller a pris tout temp maider réussir cette périlleuse tâche également aidé charger tout accompagné caisse lenregistrement achats plus rapide grand bravo jeune homme,negatif,2,personnel
23609,Frejus,drive ca va tous 15 a 20min attente demande arriver a heure normal quand magasin personnel correct professionnel rayon toujours rupture a parfois article vrac plusieurs rayon comme voile ombrage faut faire plusieurs rayon afin trouver cherche bref concurrence quelque mètres plus loin beaucoup mieux organiser edit encore aujourdhui jai commander drive a 16h45 17h20 toujours servie,negatif,2,personnel
23615,Coignieres,magasins beaucoup choixseul problème caisses vraiment pratique,negatif,2,personnel
23619,Olivet,leroy merlin loin plus compétent,negatif,0,stock
23622,Melun,bien conforama champ foire melun,negatif,2,personnel
23632,Mundolsheim,fait trop chaud magasin caisse seulement ouverte accees plus plus compliqué prix trop élevé contrairement concurrent sachant qualité identique date 21 juillet castorama ments prix exemple rayon dalles polystyrène égale 1 euro fois caisse demande 2 euro demandes pourquoi caissière répond temp cour math 1 euro égale m2 non 1 euro 2m2 étiquettes fausses plus caissière répond achetez laissez car fini journée castorama fuir a plus honnête a 500 mètres a pro,negatif,0,stock
23634,Pierrelaye,impossible trouver larticle recherché après avoir demandé laide deux vendeurs renvoyés balle mortalité retour maison commande amazon,negatif,1,rayonnage
23660,St Marcel Les Valence,nulle,negatif,0,stock
23664,Roanne,trouve casto na changé mieux trouve moins choses faut courir après vendeur avoir renseignement dommage,negatif,2,personnel
23666,Blagnac,information montrer cette photo vendeurs cest collier oreilles car jai demander trouver produit plusieurs vendeurs fait visiter magasin plomberie jardin quincaillerie plomberie vendeuse vendeur produit nexiste chez casto cest plus simple surprise voir côté compresseurs info invalide,negatif,1,rayonnage
23673,Merignac,nouveau magasin très très grand sy perd peu choix belle promos vendeurs très accueillants lecoute,negatif,2,personnel
23676,Herouville St Clair,assez déçue visite cherchions vendeur acheter boîte colis stock internet 1 finalement nétait rayon lorsque arrivés transversale découvrons 4 vendeurs train rigoler ensemble donne envie déranger limpression générale personnel donne envie client dacheter,negatif,0,stock
23678,Le Cannet,grand choix produits dommage quil faille courir recherche spécialiste rayon,negatif,2,personnel
23683,Roanne,dommage faut attendre 4 plombe payer bâti sinon personnel agréable,negatif,2,personnel
23689,Chambery,mal très mauvais conseils produits rayon,negatif,2,personnel
23696,Saint Orens De Gameville,1 étoile car nest possible mettre 0 aucun professionnalisme bande incompétent personnel connaît rien aucun suivi client surtout aucune considération a éviter,negatif,0,stock
23697,Bron,cest difficile trouver produit vu rangement,negatif,1,rayonnage
23702,Roanne,magasin très mal organisé avoir renseignements très compliqué vraiment envie dy retourné,negatif,2,personnel
23719,Perpignan,accueil déplorable client sentiment dêtre invisible auprès personnel déranger lorsque quon demande être livré personne sait où quand comment faire dommage car choix varié prix raisonnables,negatif,2,personnel
23752,St Nazaire,coupe bordure sans fil,negatif,0,stock
23766,Henin Beaumont,a fuir 1 étoiles parce quil ny a 0 quelle politique lentreprise faire fuir client cest réussi stock site ligne mi jours commander faire appeler derrière devoir faire rembourser suite devoir déplacer magasin commander chose place parlons livraison drive attendre 15 minute magasin car fonction drive fonctionne quaucun employé nest disponible servir a quoi bon devoir prendre rendezvous jespère employés payés lheure non a commande attendre nouveau 5minutes dès réception colis collègue bip produit afin produire facture papier encore papier quel temp perdu avis allez chez concurrence ça peut être pire,negatif,0,stock
23771,Henin Beaumont,catastrophe service drive aucun lien ni sm ni mail recevoir commande comme indiqué déplace enfin lintérieur personne cela fait 10min système veut rapide sans contact cest raté vois lintérêt rendez puisque personne nest là gérer commandes édit 20min toujours rien castorama arrêtez faire drive si navez logistique,negatif,0,stock
23773,Melun,my rend souvent acheter outils matériaux bricolage cest assez complet a belle choses rayon décoration prix élevés difficile dobtenir laide conseils,negatif,1,rayonnage
23775,Le Mans,commande passée site castoramafr jour livraison pot terre xl terre cuite arrivé miette jai refusé commande demandé réexpédition 5 jours plus tard minforme quon rembourse car produit nest plus stock problème cest quil a plus 20 pot stock site demande explication téléphone là réponds cest demandé remboursement tout fond télé serieux,negatif,0,stock
23783,Saint Orens De Gameville,incompétents,negatif,2,personnel
23790,Bron,retrait drive rdv lamentable rien sert prendre rdv commande nest absolument préparée autant 45mn dattente récupérer commande 30 3 expériences 3 échecs cest terminé castorama,negatif,0,stock
23795,Merignac,30 minute dattente caisse juste deux caisses douvertes cest juste possible deux charnières cétait dernière fois jy mets pieds recommanderais a personne entourage dy venir,negatif,0,stock
23801,Chalon Sur Saone,vingt minute caisse client problème retour,negatif,0,stock
23802,Les-Clayes-Sous-Bois,très déçu demande produit chez rubson retirer joint silicone vendeur dit a retiré vente rubson trouvant cela bizarre renseigné cest faux toujours commercialisé trouve partout sauf chez castorama quand sait dit rien lieu dire choses fausses merci,negatif,0,stock
23803,Pierrelaye,sav nul jessaye faire retour depuis octobre 2020 toujours rien malgrés mail appel injoignable quand jarrive enfin a avoir quelquun téléphone réponse reviendra vers,negatif,0,stock
23804,Colmar,très vieux refaire plus moderne agent sécurités double garder ceux place,negatif,0,stock
23821,Orvault,terribles beaucoup choix a utilisé si cest basique loin,negatif,2,personnel
23826,Aix En Provence,a impression a 2 policiers sortie matériaux plus dit vu lambris m2 alors juste pris mauvais tasc aussi plus cher bricodépotpas top,negatif,0,stock
23835,Bèziers,service excellente marion championed dimmeuble a patience dune sainte limmeuble plus belle moins cher ikea,negatif,0,stock
23844,Aytre,jachète spa magasin reviens acheter filtres ny plus demande a vérifier référence commande sav visiblement vendeuse voulait travailler souffle sagace demande a collègue discretement si peut ressortir facture etre certaine modèle quand collègue dit quelle peut faire revient vers disant non cest possible plante sans aurevoir veux bien quon peut etre fatigué travailler genre comportements ferez perdre sou a entreprise resultat a chez leroy merlin vendeur a repondu a demande sans facture moins 5min bonne humeur reviendra plus ça cest certain pourtant resté sympa,negatif,0,stock
23849,Chennevieres Sur Marne,tiens remercier particulièrement stephanie service retrait marchandises sest montré très sérieuse serviable a mi beaucoup dénergie trouver matériel cherchais nétait plus magasin merci gentillesse cc,negatif,1,rayonnage
23856,Portet Sur Garonne,bien renseigné jeune vendeur contre déplore manque choix stock,negatif,2,personnel
23857,St Jacques De La Lande,prix indécent 10 écrous m8 6 reste cest pareil poste découpe fermer sais pourquoi bref dernière fois viens,negatif,0,stock
23883,Poitiers,surface bricolage où lon peut trouver peu près tout dont bricoleur a besoin tombé vendeur bien conseillé orienté vers produit adéquat,negatif,1,rayonnage
