,City,Content_clean,comp_score,topic,topic label
25998,Bourgoin Jallieu,conseillers très disponibles agréables bon conseil personnel caisse très serviables employés affectés nombre suffisant samedi tous soucieux voir partir satisfaits passé agréable moment bravo merci,tres positif,1,personnel
26009,Olivet,personnel très agréables lécoute client beaucoup choix tous domaines bricolage déco jardinage,tres positif,0,choix
26018,Anglet,venus trouver matériel poser jolies mosaïques déjà possession faire vendeurs tous plus gentils un autrespour finir point dorgue spécialiste rayon carrelage mosaïque monsieur masque rose patientpédagogue encourageantil connaît produits bout doigts extrêmement compétent sent concerné cest vrai plus casto davoir employé tel celuici quel plaisir rencontrer vendeurs si agréables reviendrons sans hésiter bravo,tres positif,0,choix
26028,Chambourcy,magasin très correct vendeurs rayon électricité formidables certain julien parfaitement conseillé,tres positif,0,choix
26032,Bèziers,rdv rayon cuisine projet reçu lucien très pro bon conseil sans être lourd agréable pertinent assistance merci,tres positif,1,personnel
26033,Chambray Les Tours,très bon accueil grand merci a alexandra laccueil a su être écoute,tres positif,1,personnel
26037,Agen,voulais acheter tronçonneuse prix affiché 4990 arrivé caisse dit 11990 jai demander explication mexplique comme quoi prix dun autre article accidentellement tombé boîte article alors conseiller rayon a mal enlever prix fixé boîte produit aucun geste déçu,tres positif,0,choix
26038,Gonfreville L'Orcher,toujours aussi cher bacs promos article prix normaux ailleurs,tres positif,0,choix
26039,Paris 15,bonjour très bon accueil a part mr ibrahim a renseigné tous produits dont besoin nétait pressé comme peut voir dautres magasins merci ibrahim accueil aide,tres positif,1,personnel
26045,Feytiat,experience incroyable samedi 19 juin castorama limoges très bon service u niveau mobilierr jardin après cela corse cherche escabeau assez haut télescopique a envoye côté magasin tombe deux personnes train parler expliquent cest juste derrière montrant trouve quon cherche retourne voir groupe demandant si quelquun peut aider jeunes hommes souriant ny connaît rien regarde trouve envoie lextérieur passe donc caisse payer reste propose carte avoir 5 réduction voici partis laccueil payer 990 euro fameuse carte toujours train régler cela jai temp trouver cela long décrire message voir caissières faire prendre photo bien rigoler pleins personnes shirt castomara sactiver discuter client peut être bon va essayer trouver lescabeau maintenant nest possible mettre deuxième avis modifie premier note descend fur mesure passage caisse 17h31 18h15 attendons toujours petite table jardin toujours passer latelier escabeau lextérieur,tres positif,0,choix
26052,Le Cannet,accueil service découpe très agréable efficace rapide sourire merci,tres positif,1,personnel
26065,Chambray Les Tours,personnel aimable polie dévoué bravo,tres positif,0,choix
26081,Terville,tous prix affichés correspondent prix facturés sans parler lorganisation désastreuse magasin a fuir,tres positif,0,choix
26099,Feytiat,dune patience extrême nul voulant acheter dalles parasol rends magasin vendeur dun rayon annexe dit quil faut jaille acheter cour matériaux voiture replace caddie ressort mexécute voiture arrivée là ba vendeuse peu aimable limpression quon dérange dit daller magasin acheter nest là passe coup téléphone répond quil ny a plus stock étonnée car site internet castorama limoges a 81 pièces men fallait 4 dit daller faire réclamation laccueil retourne magasin faire réclamation 30 min passées toujours dachat hôtesse très professionnelle guide vendeur compétent compréhensif va réserve vérifier stock amène chariot top finalement 140 pièces réserve 40 min acheter 84 baladé droite gauche heureusement jai insisté sinon repartais bredouille alors stock présent incroyable vrai expérience client laisse désirer,tres positif,0,choix
26100,Creteil,parfait peu cher très bon,tres positif,1,personnel
26104,Pierrelaye,nul affichent prix quand passe caisse paye 11 euro plus incroyable client vérifier si prix bons erreurs étiquetage cela existe voilà réponse pseudo responsable entouré 4 vigiles ca où voilà évitez magasin si voulez faire voler,tres positif,0,choix
26113,Herouville St Clair,très bien agencé personnel disponibles aimables noter cest première fois vois magasin accepté animaux félicite directeur cette excellente initiative doù 5 étoiles,tres positif,0,choix
26116,Saint Maximin,bonjour bon vendeur lexpérience pratique métier savent expliquer produits utiliser cest très bien merci,tres positif,1,personnel
26122,Poitiers,très bon magasin reste peu cher rapport concurrence,tres positif,1,personnel
26125,Bèziers,journée entière téléphone personne répond après 1h dattente quelquun a volonté décrocher dirige bon service demande recommencer redemander fameux service recrutez service public ladministration fait progrès,tres positif,1,personnel
26126,Saint Orens De Gameville,super accueil part christophe secteur technique a su renseigner trouver produit manquait bien ça rayon vrai vendeur service client grand merci,tres positif,0,choix
26132,L'Union,magasin bricolage prix compétitifs particuliers prix,tres positif,0,choix
26141,Creteil,après erreur commande réalisation dun double vitrage entraînait lourdes conséquences logistiques aide précieuse deux employés découpe abdelnnour mohammed mont trouvé solution réalisé euxmêmes travail remplacement réactifs bonne volonté merci monsieur a encore personnes sen service,tres positif,0,choix
26150,Haubourdin,service proposant rembourser deux fois différence si trouve moins cher ailleurs belle arnaque jen fais frais plus tard quhier rendant castorama denglos où javais commandé entre autre velux ggu uk04 a 700 euro lapeyre englos vendu 533 autant dire belle différence prix castorama cest juste aligné prix lapeyre dit remboursement différence devais avoir facture lautre magasin quelle absurdité vois retrouver deux velux,tres positif,0,choix
26153,Creteil,japprécie beaucoup magasin proximité habitation resté ouvert pendant confinement dirais bravo vendeurs compétents tout dabord jeune chloé rayon luminaire donné très bons conseils nouvelle technologie led dont jai convaincue satisfaite spot jai acheté variation lumière jaune lumière blanche puis vendeur rayon papier peint décoration dont jignore nom a pris temp donner conseils choix enfin 3 éme vendeur jacques a beaucoup patience bon conseiller choix sélection porte mesure placard dont jai pris commande grâce accueil compétence juste remarque lodeur cacahuètes lentrée magasin peu écœurant,tres positif,2,félicitation
26157,Les Pennes Mirabeau,aucun serviceaucune compétence personnel sert a rien conseil a casto créer concept magasin seulement produits affichettes prix,tres positif,0,choix
26159,Avignon,prix moyenne très bon conseil grasse très bon vendeurs client depuis 25 an laisse juger,tres positif,1,personnel
26166,La Seyne Sur Mer,super jai trouvé exactement mêmes carreaux remplacer douche excellent,tres positif,0,choix
26170,Merignac,jadore cet espace où a choix article bonne qualité prix raisonnables enseigne inévitable bricoleurs dimanche part jy vais souvent jamais déçu,tres positif,0,choix
26189,Vandoeuvre Les Nancy,devais aller faire achats jetais chien voulais laisser voiture cette chaleur jai tenté tout tout présentée sécurité lespoir trouver solution quon garde quelques instant exemple sans hésitation mont laissé faire course chien jai trouvé ça très sympa super cest officiel magasin devient magasin bricolage jai toute maison rénover encore merci cette attention,tres positif,0,choix
26195,Saint Orens De Gameville,bon magasin propre bien achalandé,tres positif,0,choix
26202,Haubourdin,bon magasin beaucoup choix mention spéciale sébastien a accompagné travaux,tres positif,1,personnel
26203,Haubourdin,accueil excellent jy venue acheter cuisine personnel lécoute très bons conseils,tres positif,2,félicitation
26207,Terville,laffichage prix nest toujours très clair,tres positif,0,choix
26220,Bron,très bon accueil vendeur bien aidé prix corrects lensemble,tres positif,1,personnel
26224,Bourgoin Jallieu,extérieurement magasin parait immense bizarrement trouve jamais quon recherche déplorables vendeurs certainement formés va vite aident connaissent grand chose produits quils vendent iron désormais chez petits magasins locaux conseillers sérieux compétents,tres positif,0,choix
26236,Chambray Les Tours,misère retrait commande tres désordonné niveau gichet surement question personne contre marchandise etait prête heure convennue internet,tres positif,0,choix
26243,Le Mans,a recherche dune tondeuse rendu castorama man 11 juin 2021 jai souhaité acheter modèle erbauer gcv170 51 cm magasin modèle dexpos problème rupture stock livraison hypothétique 23 juin 2021 leurs demande sil possible dacheter modèle dexpos réponse impossible trop long remonter leurs demande sil possible commander leurs site conseillère dit cest impossible commander si peut lajouter panier pourra finaliser lachat lors paiement si jy arrive jai forte chance commande livrée cela laisse pantois tout cela sans quelle fasse quoi ordinateur frôle fainéantise caractérisée arrivé domicile jeffectue lachat leurs site livraison gratuite domicile plein bonheur 16 juin 2021 également retrait possible gratuitement magasin castorama man conclusion jai reçu tondeuse 16 juin matin biais leurs site mérite 10 étoiles 5 contre castorama man 0 5 vendeurs veulent travailler veulent passer commande sen foutent royalement client cherchent vendre autre produit crois rêver être autre planète après manifestent contre achats ligne faudrait quils remettent question afin préserver leurs postes salaires recommande absolument magasin leurs site oui rescator 72,tres positif,0,choix
